date,event_name,continent,country_code,latitude,longitude,temperature,max_temperature,min_temperature,humidity,wind_speed,precipitation,uv_index,condition,event_type
27-09-2024,MONTANA,nar,USA,46.688,-111.459833,13.8,24.4,4.2,46,11.2,0,6,Sunny,EQ
27-09-2024,Drought in Canada,nar,CAN,53.5,-116,10.8,14.6,7.4,46,20.2,0,4,Partly cloudy,DR
27-09-2024,Tropical Cyclone JOHN-24,nar,MEX,20.3,-107.6,27.5,30,26,93,9.7,0,6,Fog,TC
27-09-2024,Drought in United States,nar,USA,39.5,-78.5,21.4,22.6,19.7,96,18.7,26.51,5,Moderate or heavy rain shower,DR
27-09-2024,"Drought in Mexico, United States",nar,MEX,16.794,-98,14.5,16.7,13.1,96,13.3,182.89,4,Heavy rain,DR
27-09-2024,Hurricane Helene,nar,USA,32.84900857,-83,25.2,28.3,23.2,81,71.6,269.32,6,Heavy rain,SW
27-09-2024,"M 2.8 - 68 km NE of Arctic Village, Alaska",nar,USA,68.57300857,-144.2783,-2.2,-0.4,-4.5,93,6.5,0.65,1,Light snow showers,EQ
27-09-2024,SOUTHERN ALASKA,nar,USA,61.6254,-146.0974,2,5.3,-0.1,77,13.7,0.12,2,Patchy rain possible,EQ
27-09-2024,Hurricane John,nar,MEX,17.64900857,-103,27.1,29.8,25.4,71,13.7,0,6,Overcast,SW
27-09-2024,ARKANSAS,nar,USA,35.1015,-91.480167,17.8,18.5,17.1,92,36.7,163.18,4,Light rain shower,EQ
26-09-2024,ALASKA PENINSULA,nar,USA,56.3375,-159.354167,5.8,7.4,4.4,65,33.5,0.64,2,Patchy rain possible,EQ
26-09-2024,UTAH,nar,USA,40.474,-111.48,15.9,26.6,7.1,31,18.4,0,7,Sunny,EQ
26-09-2024,MONTANA,nar,USA,45.301167,-110.902,15.4,19.9,11,36,26.6,0,4,Cloudy,EQ
26-09-2024,UTAH,nar,USA,37.877,-112.475,17,24.3,9.1,32,14.8,0,6,Partly cloudy,EQ
26-09-2024,MONTANA,nar,USA,48.772,-112.267167,14.3,18.1,10,50,36.7,0,5,Partly cloudy,EQ
26-09-2024,CENTRAL TEXAS,nar,USA,29.839,-98.17,25.2,31.6,21.3,57,21.2,0,7,Overcast,EQ
26-09-2024,OKLAHOMA,nar,USA,34.738667,-98.448333,22.3,29.9,14.3,52,16.9,0,7,Sunny,EQ
26-09-2024,"M 4.0 - 12 km E of Saanichton, Canada",nar,USA,48.62967524,-123.2478333,11,12.2,10.2,92,13,7.95,3,Moderate or heavy rain shower,EQ
26-09-2024,"LONG HOLLOW Wildfire, Whitman, Washington",nar,USA,46.73940857,-117.573,14.9,21.2,9.2,63,24.8,0,5,Mist,WF
26-09-2024,"YELLOWSTONE REGION, WYOMING",nar,USA,44.45,-110.9385,13.3,15.4,11.7,35,32.4,0,5,Sunny,EQ
26-09-2024,"M 2.9 - 2 km N of Álvaro Obregón, Mexico",nar,MEX,19.42710857,-99.2037,13.6,14,13.1,97,12.2,69.86,3,Moderate rain,EQ
26-09-2024,WASHINGTON,nar,USA,47.537833,-121.812833,12.5,15,10.7,79,7.2,24.84,4,Moderate or heavy rain shower,EQ
26-09-2024,SOUTHERN ILLINOIS,nar,USA,38.772833,-89.3675,18.4,24.3,11.9,73,19.1,0,5,Mist,EQ
26-09-2024,NEVADA,nar,USA,39.4928,-119.5076,20.1,27.6,13.2,35,10.4,0,7,Sunny,EQ
26-09-2024,MISSOURI-ARKANSAS BORDER REGION,nar,USA,36.034167,-91.700167,20.2,23.7,17.5,68,17.3,9.37,5,Thundery outbreaks possible,EQ
25-09-2024,CENTRAL ALASKA,nar,USA,64.9856,-147.4266,3.1,3.8,2.2,89,5,0.1,1,Patchy rain possible,EQ
25-09-2024,"M 3.2 - 14 km S of Eunice, New Mexico",nar,USA,32.35540857,-103.1818,23.4,30.6,17.3,50,25.6,0,8,Sunny,EQ
25-09-2024,CALIFORNIA-NEVADA BORDER REGION,nar,USA,36.5271,-115.0989,28.7,37,21.4,15,9,0,9,Sunny,EQ
25-09-2024,NEVADA,nar,USA,38.5876,-116.4255,18.1,26.7,10.1,23,31,0,7,Sunny,EQ
25-09-2024,WASHINGTON-OREGON BORDER REGION,nar,USA,45.376333,-121.7195,13,19.5,7.7,75,21.2,11.58,4,Moderate rain at times,EQ
25-09-2024,"GOOSMUS Wildfire, Ferry, Washington",nar,CAN,48.99584157,-118.554467,16.1,22.5,10.1,57,37.1,0,5,Overcast,WF
25-09-2024,CENTRAL ALASKA,nar,USA,62.0755,-145.0283,6.1,9.6,2.9,76,7.9,0.01,2,Mist,EQ
25-09-2024,"KELLY LANE Wildfire, Yakima, Washington",nar,USA,46.68670857,-120.3753,18.1,24.3,10.8,55,35.6,0,5,Thundery outbreaks possible,WF
25-09-2024,NEVADA,nar,USA,38.2077,-117.7542,18.1,26.7,10.1,23,31,0,7,Sunny,EQ
25-09-2024,HEBGEN LAKE REGION,nar,USA,44.776,-111.2255,14.2,21.3,8.8,44,19.8,0,6,Sunny,EQ
25-09-2024,"M 3.3 - 102 km SE of Leilani Estates, Hawaii",nar,USA,18.88950857,-154.2073,23,24.2,21.9,78,15.1,0.96,5,Patchy rain possible,EQ
25-09-2024,OKLAHOMA,nar,USA,35.8615,-96.7815,22.4,28.7,15.4,61,19.8,0,6,Mist,EQ
25-09-2024,NORTHERN CALIFORNIA,nar,USA,39.7901,-120.6559,17.9,23.6,13.3,32,25.2,0,6,Sunny,EQ
25-09-2024,NORTHERN ALASKA,nar,USA,66.7525,-146.8658,2.3,2.8,1.7,94,7.6,2.99,1,Heavy snow,EQ
25-09-2024,"M 2.7 - 8 km NE of Cedar Point, Kansas",nar,USA,38.37220857,-96.7606,18.9,26.2,11,63,16.6,0,7,Sunny,EQ
25-09-2024,MONTANA,nar,USA,45.154667,-112.612333,16.9,27.8,6.6,46,29.5,0,7,Sunny,EQ
25-09-2024,NEVADA,nar,USA,39.3983,-117.6915,14.7,22.3,6.7,26,27.7,0,6,Sunny,EQ
25-09-2024,MONTANA,nar,USA,45.0265,-111.927333,16.2,21.9,11.5,41,20.2,0,6,Sunny,EQ
27-09-2024,Hurricane Helene,nar,USA,29.94900857,-83.9,27.2,27.5,26.8,82,58.7,176.69,6,Overcast,SW
27-09-2024,Drought in United States,nar,USA,38.5,-79,19.9,21.5,18.6,98,23,50.85,5,Moderate or heavy rain shower,DR
26-09-2024,Tropical Cyclone HELENE-24,nar,USA,31.5,-83.7,23.5,24.3,22.4,96,38.2,208.97,5,Moderate or heavy rain shower,TC
26-09-2024,Tropical Cyclone JOHN-24,nar,MEX,19.80073602,-106,29.2,34.7,26.4,82,20.5,0,7,Thundery outbreaks possible,TC
26-09-2024,Hurricane John,nar,MEX,17.44900857,-102.6,28.9,31.4,27.2,68,11.2,0,7,Overcast,SW
25-09-2024,Flood in Mexico,nar,MEX,24.8721093,-97.98160697,27.7,30.5,25.2,81,16.2,3.07,7,Light rain shower,FL
25-09-2024,CENTRAL CALIFORNIA,nar,USA,35.8395,-121.4625,13.7,15.8,11.8,91,11.2,0,4,Fog,EQ
25-09-2024,"KENAI PENINSULA, ALASKA",nar,USA,60.085,-148.4386,6.6,7.5,5.6,90,13.3,5.61,2,Light drizzle,EQ
25-09-2024,"Drought in Guatemala, Mexico",nar,MEX,18.217,-92,26.7,30.3,24.4,87,16.9,6.73,7,Light rain shower,DR
24-09-2024,OKLAHOMA,nar,USA,35.9165,-95.165833,18.7,25.1,14.1,80,15.5,0,6,Fog,EQ
24-09-2024,SOUTHERN CALIFORNIA,nar,USA,33.593166,-118.42717,15.5,16.3,15.2,98,19.1,0,4,Fog,EQ
24-09-2024,NORTHERN ALASKA,nar,USA,65.86,-150.0725,1.6,3.7,-1,82,7.9,1.22,1,Light sleet,EQ
24-09-2024,NEVADA,nar,USA,41.9292,-119.5301,17,27.3,8.2,36,9.7,0,7,Sunny,EQ
24-09-2024,"M 2.8 - 87 km WNW of Petrolia, CA",nar,USA,40.49017524,-125.3045,20.9,27.5,16.1,56,7.6,0,6,Overcast,EQ
25-09-2024,Hurricane Helene,nar,MEX,20.74900857,-86.2,26.4,27.2,25.6,90,57.2,206.1,6,Moderate or heavy rain shower,SW
25-09-2024,Tropical Cyclone HELENE-24,nar,USA,29.5,-84.2,27.8,28.2,27,80,34.6,0,6,Cloudy,TC
25-09-2024,Hurricane John,nar,MEX,17.14900857,-101,26.3,29.4,23.4,82,9,7.35,6,Overcast,SW
24-09-2024,Tropical Cyclone JOHN-24,nar,MEX,16.7,-100.9,27.3,31,24.6,74,10.4,0,7,Cloudy,TC
23-09-2024,CALIFORNIA-NEVADA BORDER REGION,nar,USA,36.0547,-115.558,27.5,35.6,20.6,20,7.2,0,9,Sunny,EQ
23-09-2024,"M 2.9 - 5 km W of Parkwood, CA",nar,USA,36.96850857,-120.0948333,27.5,39.9,16.5,31,13.3,0,9,Sunny,EQ
23-09-2024,"M 4.4 - 23 km NW of Pointe-Noire, Guadeloupe",nar,FRA,16.42240857,-61.95,29,29.4,28.3,70,22,1.46,7,Partly cloudy,EQ
23-09-2024,SOUTHEASTERN ALASKA,nar,USA,57.026667,-135.688,11.1,11.5,10.5,96,18.7,76.71,3,Light rain shower,EQ
23-09-2024,"BAJA CALIFORNIA, MEXICO",nar,MEX,31.909167,-116.730667,20.3,25,16.6,75,14.4,0,7,Partly cloudy,EQ
23-09-2024,"M 2.9 - 12 km SE of Desert Aire, Washington",nar,USA,46.65767524,-119.7968333,19.9,27.8,12.8,59,18.4,0,7,Sunny,EQ
22-09-2024,"M 2.5 - 36 km WNW of Kotlik, Alaska",nar,USA,63.16400857,-164.2482,4.1,6.9,1.8,68,41.4,0,3,Partly cloudy,EQ
22-09-2024,UTAH,nar,USA,39.3525,-111.883,14.1,24,6.3,51,14.8,0,6,Sunny,EQ
22-09-2024,"ANIMAL Wildfire, Jefferson, Oklahoma",nar,USA,34.22328657,-97.946306,26.7,31.7,21.2,59,32.4,0,7,Overcast,WF
22-09-2024,"M 2.9 - 71 km N of Kiana, Alaska",nar,USA,67.66660857,-160.4719,-0.1,3.9,-3,62,26.3,0,2,Sunny,EQ
22-09-2024,SOUTHERN CALIFORNIA,nar,USA,34.206333,-120.118167,18,22.9,13.2,77,11.9,0,6,Partly cloudy,EQ
22-09-2024,OREGON,nar,USA,44.9645,-122.4875,16.6,21.8,12.4,60,8.6,0,6,Sunny,EQ
22-09-2024,"M 4.4 - 12 km ESE of Le Vauclin, Martinique",nar,FRA,14.56770857,-60.7259,28.4,30,27.2,78,16.6,1.47,7,Patchy rain possible,EQ
22-09-2024,SOUTHERN ALASKA,nar,USA,60.9481,-155.7836,3.3,7.2,0.4,66,13.7,0,2,Overcast,EQ
22-09-2024,UTAH,nar,USA,38.594833,-112.6195,15.6,21.8,11.3,39,18.7,0,6,Sunny,EQ
21-09-2024,NORTHERN ALASKA,nar,USA,65.6351,-152.8915,0.9,3.4,-1.5,84,8.3,0.48,1,Light snow showers,EQ
21-09-2024,CENTRAL CALIFORNIA,nar,USA,37.868,-122.6345,13.5,15.5,11.8,90,14.8,0,4,Mist,EQ
21-09-2024,"Brigade Wildfire, Coconino, Arizona",nar,USA,35.19362557,-111.720667,12.3,15.8,9.5,56,21.2,0,4,Thundery outbreaks possible,WF
21-09-2024,EASTERN IDAHO,nar,USA,44.377667,-112.631833,5,13.1,-2,59,10.8,0,4,Partly cloudy,EQ
21-09-2024,"M 2.9 - 14 km W of Pistol River, Oregon",nar,USA,42.30867524,-124.5663333,15.2,18.5,12.4,72,36.7,0,5,Partly cloudy,EQ
21-09-2024,MONTANA,nar,USA,48.827667,-112.6495,8.5,16.3,0.9,62,21.6,0,4,Overcast,EQ
20-09-2024,NEW JERSEY,nar,USA,40.7024,-74.7658,19,20.6,17.3,80,15.8,3.36,5,Moderate rain at times,EQ
20-09-2024,UTAH,nar,USA,39.269667,-110.9945,16.6,25.6,8.6,27,16.6,0,7,Sunny,EQ
20-09-2024,"Thompson Hill Wildfire, Comanche, Oklahoma",nar,USA,34.75596157,-98.555844,31,39.5,22.7,46,28.1,0,9,Sunny,WF
20-09-2024,MONTANA,nar,USA,48.1645,-115.114833,12.4,14.4,9.4,53,20.2,0,4,Sunny,EQ
20-09-2024,SOUTHERN ALASKA,nar,USA,60.4922,-158.9398,6.8,9.6,4,81,12.6,0.64,2,Patchy rain possible,EQ
20-09-2024,NORTHERN ALASKA,nar,USA,66.3349,-154.8132,1.5,3.6,-0.9,82,6.1,0.57,1,Moderate or heavy snow showers,EQ
20-09-2024,"M 4.1 - 13 km S of Miguel Auza, Mexico",nar,MEX,24.21740857,-103.4511,18.1,23.8,12.9,74,14.4,0,5,Fog,EQ
19-09-2024,OREGON,nar,USA,43.7675,-121.3035,13.9,19,9.6,54,17.6,0,5,Sunny,EQ
19-09-2024,SOUTHERN ALASKA,nar,USA,61.933833,-144.018167,-4.3,-1.6,-6.7,91,10.1,6.57,1,Moderate or heavy snow showers,EQ
19-09-2024,CENTRAL TEXAS,nar,USA,29.551,-98.875,29.7,35.1,24.5,66,20.2,0,8,Overcast,EQ
19-09-2024,"M 2.8 - 123 km NNW of Arctic Village, Alaska",nar,USA,69.16970857,-146.8919,2.6,5.7,0.4,72,5.8,0.18,2,Patchy rain possible,EQ
19-09-2024,"M 2.6 - 1 km S of Old Monroe, Missouri",nar,USA,38.96700857,-90.74683333,24.4,32,16.8,60,16.2,0,8,Partly cloudy,EQ
19-09-2024,"M 4.2 - 263 km SE of Attu Station, Alaska",nar,USA,51.49190857,176.2884,9.5,9.9,9.2,96,42.8,17.92,2,Light rain shower,EQ
19-09-2024,"M 3.4 - 7 km SW of Danville, Kansas",nar,USA,37.28190857,-97.949,29.8,37.7,22.3,55,28.4,1.06,9,Sunny,EQ
18-09-2024,"M 4.0 - 11 km SW of Unalakleet, Alaska",nar,USA,63.76419143,-160.9768,6.4,7.4,5.6,90,16.6,3.59,2,Light rain shower,EQ
18-09-2024,NORTHERN ALASKA,nar,USA,66.2635,-150.0136,5.1,8.6,1.9,79,9.7,0.45,2,Patchy rain possible,EQ
18-09-2024,NORTHERN CALIFORNIA,nar,USA,41.190333,-122.1825,14.6,20.4,10.4,70,9.4,19.22,5,Patchy rain possible,EQ
18-09-2024,WESTERN TEXAS,nar,USA,30.915,-103.201,27.8,34.1,21.9,62,40.3,5.41,7,Thundery outbreaks possible,EQ
18-09-2024,MONTANA,nar,USA,47.600333,-113.906667,9.5,12,6.4,93,9.4,82.09,3,Heavy rain,EQ
18-09-2024,"M 4.0 - Rat Islands, Aleutian Islands, Alaska",nar,USA,52.04750857,178.2976,9.5,9.8,9.2,90,30.6,0.31,2,Patchy rain possible,EQ
18-09-2024,CENTRAL ALASKA,nar,USA,63.1357,-142.9076,5.4,7.8,3.2,76,15.8,0.84,2,Light drizzle,EQ
18-09-2024,Flood in United States,nar,USA,34.07074435,-78.24320644,24.1,28,20.8,86,10.1,0,6,Mist,FL
17-09-2024,WESTERN IDAHO,nar,USA,47.729,-116.103833,10.3,13.7,5.2,84,8.3,2.31,3,Mist,EQ
17-09-2024,UTAH,nar,USA,41.471667,-112.618333,13.6,18.1,10.1,61,30.6,0,4,Thundery outbreaks possible,EQ
17-09-2024,ALASKA PENINSULA,nar,USA,56.2747,-158.5933,9.5,11.2,7.9,83,43.2,8.14,3,Light drizzle,EQ
17-09-2024,"Drought in Guatemala, Honduras, Mexico, Nicaragua",nar,MEX,18.5,-99,23,27.5,19.2,71,7.2,0,6,Overcast,DR
16-09-2024,NORTHERN ALASKA,nar,USA,65.7272,-155.1466,7.5,8.6,6.7,88,18,4.07,2,Light rain shower,EQ
16-09-2024,"Prairie Canyon Wildfire, Grand, Utah",nar,USA,39.28284157,-109.064667,19.7,26.5,13.7,44,36.7,4.03,6,Patchy light rain with thunder,WF
16-09-2024,WASHINGTON,nar,USA,47.748,-118.907167,18.4,26,12.2,33,17.6,0,7,Sunny,EQ
16-09-2024,"Homestead Wildfire, Sheridan, Montana",nar,USA,48.52930857,-104.567,22.9,30.6,15.5,43,23,0.53,8,Sunny,WF
16-09-2024,CALIF.-BAJA CALIF. BORDER REGION,nar,MEX,32.247333,-115.1155,27.1,34,21.2,32,34.9,0,8,Sunny,EQ
16-09-2024,"M 4.7 - 279 km WNW of Port McNeill, Canada",nar,CAN,51.44280857,-130.8555,13.7,14.1,13.1,91,20.2,11.5,3,Light rain,EQ
16-09-2024,Earthquake in Canada,nar,CAN,52.10282039,-128.220613,13.6,16.6,11.9,86,8.6,6.9,4,Light drizzle,EQ
16-09-2024,"Kilauea Volcano, Hawaii",nar,USA,19.47000857,-155.287,24.2,25.2,23.2,84,16.6,10.77,6,Light rain shower,VO
15-09-2024,"M 2.5 - 6 km E of Elgin, South Carolina",nar,USA,34.2233419,-80.72466667,23.5,28.2,19.8,71,27.7,1.65,6,Light drizzle,EQ
15-09-2024,Earthquake in Canada,nar,CAN,50.12717082,-127.5996505,12.2,15,10.1,82,25.9,0,4,Partly cloudy,EQ
15-09-2024,"M 6.5 - 272 km WNW of Port McNeill, Canada",nar,CAN,51.65310857,-130.6214,12.9,13.5,12.2,82,23.4,0.1,3,Overcast,EQ
15-09-2024,Tropical Storm Ileana,nar,MEX,25.54900857,-109.5,27.9,31,25.5,69,16.9,0.08,7,Cloudy,SW
15-09-2024,TENNESSEE,nar,USA,35.525,-84.558833,22.7,29.9,17,60,19.8,0,7,Partly cloudy,EQ
14-09-2024,"M 3.6 - 119 km NE of Miches, Dominican Republic",nar,DOM,19.75850857,-68.2031,28.6,30.8,27,79,22.3,2.29,7,Patchy rain possible,EQ
14-09-2024,"M 2.8 - 19 km SE of Anaktuvuk Pass, Alaska",nar,USA,68.04570857,-151.464,1.6,4.3,-0.7,88,15.1,0.37,1,Light freezing rain,EQ
14-09-2024,"M 2.6 - 13 km WSW of Mosquito Lake, Alaska",nar,CAN,59.54690857,-136.3231,10,12.8,5.9,79,10.1,0.05,3,Patchy rain possible,EQ
14-09-2024,NORTHERN CALIFORNIA,nar,USA,40.905833,-123.947333,14.2,17.6,11.8,84,14,0.01,4,Overcast,EQ
14-09-2024,"M 2.5 - 44 km NNE of Deering, Alaska",nar,USA,66.46140857,-162.1792,8.2,9.8,6.9,77,38.5,4.57,2,Light drizzle,EQ
14-09-2024,"M 3.4 - 9 km SSE of Saratoga, Wyoming",nar,USA,41.42610857,-106.753,14,23.9,5.4,20,30.6,0,6,Sunny,EQ
14-09-2024,"M 2.5 - 10 km NE of Tilden, Texas",nar,USA,28.57900857,-98.477,30.5,36.6,25.4,55,23.4,0,8,Cloudy,EQ
14-09-2024,Flood in Mexico,nar,MEX,19.26328485,-104.6049737,28.1,30.7,25.9,80,14.8,0.16,7,Patchy rain possible,FL
14-09-2024,Flood in Guatemala,nar,GTM,15.60641795,-91.64422167,14.8,24,7.8,76,9.4,5.35,5,Light rain shower,FL
13-09-2024,"La Bonte Wildfire, Converse, Wyoming",nar,USA,42.47850857,-105.527833,17.3,24.1,10.7,24,31.3,0,6,Sunny,WF
13-09-2024,Tropical Storm Francine,nar,USA,35.54900857,-91.5,18.7,20.3,17.7,94,27.4,12.33,5,Light rain shower,SW
13-09-2024,"M 2.7 Other Event - 15 km E of Winthrop, Washington",nar,USA,48.4975,-119.9826667,13,22.5,1.5,60,10.1,0,6,Sunny,Misc
13-09-2024,Flood in United States,nar,USA,29.95164955,-90.40420596,23.9,29.1,19.3,76,10.8,0,6,Mist,FL
09-12-2024,"Manderson Wildfire, Oglala Lakota, South Dakota",nar,USA,43.40383263,-102.4504253,26.7,33.8,19.9,23,46.8,0.33,8,Partly cloudy,WF
09-12-2024,"M 2.7 - 15 km NNW of Amanda Park, Washington",nar,USA,47.63017524,-123.998,12.9,15.6,10.9,87,11.9,0,5,Partly cloudy,EQ
09-12-2024,"Cedar Creek Wildfire, Sioux, North Dakota",nar,USA,46.13547127,-101.2336063,27.4,34.9,20.2,27,48.2,4.45,7,Patchy rain possible,WF
09-12-2024,"M 2.8 - 35 km NE of South Pender Harbour, Canada",nar,CAN,49.86810857,-123.6291,13.7,16.1,11,80,13.3,0.01,4,Cloudy,EQ
09-12-2024,"Power Dam Road Wildfire, Mellette, South Dakota",nar,USA,43.62678637,-100.7616667,28.4,35.1,21.5,22,45.7,0,9,Sunny,WF
09-12-2024,"Bear Creek Wildfire, Albany, Wyoming",nar,USA,41.73728657,-105.458417,16.4,23.4,9.2,30,42.8,0,6,Partly cloudy,WF
09-12-2024,"M 2.8 - 38 km WNW of Lake Minchumina, Alaska",nar,USA,64.09370857,-153.0173,6.8,10.1,4.2,86,11.2,4.91,3,Light rain,EQ
09-11-2024,"Short Draw Wildfire, Campbell, Wyoming",nar,USA,45.00417557,-105.61705,24.2,30.4,20.1,25,38.5,0.09,7,Patchy rain possible,WF
09-11-2024,SOUTHERN ALASKA,nar,USA,59.3159,-155.5778,10.5,11.1,10,92,39.6,22.2,3,Moderate rain,EQ
09-11-2024,"M 2.5 - 4 km WNW of Claysville, Pennsylvania",nar,USA,40.18170857,-80.4549,20.2,28.6,12.9,53,10.1,0,7,Sunny,EQ
09-11-2024,DOMINICAN REPUBLIC REGION,nar,DOM,19.6784,-71.3481,27.8,35.7,23.1,71,15.8,6.75,8,Light rain shower,EQ
09-11-2024,"M 4.3 - 8 km W of Villa Elisa, Dominican Republic",nar,DOM,19.72740857,-71.3481,27.8,35.7,23.1,71,15.8,6.75,8,Light rain shower,EQ
09-11-2024,SOUTHERN ALASKA,nar,USA,60.7047,-144.0392,8.3,9.5,7.4,96,22.3,32.89,2,Light rain shower,EQ
09-11-2024,"M 3.0 - 21 km WSW of Elfin Cove, Alaska",nar,USA,58.17920857,-136.6788,10.1,11.1,8.4,86,9.4,1.23,3,Patchy rain possible,EQ
09-10-2024,"M 3.2 - 63 km S of Alcan Border, Alaska",nar,USA,62.15340857,-141.0303,9.4,14.8,5.5,65,4,0.11,3,Patchy rain possible,EQ
09-10-2024,"DRY CREEK Wildfire, Gilliam, Oregon",nar,USA,45.40026957,-120.015819,20.4,26.5,15.6,32,29.5,0,7,Sunny,WF
09-10-2024,Francine Bears Down on Louisiana,nar,USA,28.56048653,-94.79289941,25.2,26.3,24,83,24.8,7.07,6,Light rain shower,SW
09-09-2024,"M 2.6 - 158 km W of Yachats, Oregon",nar,USA,44.42990857,-126.0914,14.6,19.2,11.1,86,20.5,0,4,Mist,EQ
14-09-2024,Flood in Mexico,nar,MEX,31.45222745,-106.4497256,29.5,33.5,25.7,22,14.4,0.07,8,Sunny,FL
14-09-2024,Tropical Storm Ileana,nar,MEX,23.14900857,-109.3,27,31.3,23.8,73,26.6,6.14,7,Patchy rain possible,SW
09-12-2024,Tropical Cyclone ILEANA-24,nar,MEX,22.7,-109.7,27.9,30.7,25.8,75,28.8,4.29,7,Patchy light rain,TC
09-09-2024,"WEST WARM SPRINGS Wildfire, Hot Springs, Wyoming",nar,USA,43.65689157,-108.11155,25.3,32.4,18.5,17,28.8,0,8,Partly cloudy,WF
09-09-2024,"M 3.5 - 65 km SSW of Cordova, Alaska",nar,USA,60.05090857,-146.2138,8.8,9.3,8.1,93,9,4.67,2,Light drizzle,EQ
09-09-2024,NORTHERN ALASKA,nar,USA,68.4609,-148.7372,2,4.2,-0.8,81,16.6,0.06,1,Patchy rain possible,EQ
09-09-2024,TENNESSEE,nar,USA,35.1355,-84.674667,19.5,28.9,11.7,47,9,0,7,Sunny,EQ
09-09-2024,HAWAII,nar,USA,18.228001,-155.250168,23.2,24.9,21.5,73,12.2,0.05,5,Patchy rain possible,EQ
09-08-2024,"M 2.6 - 35 km NNW of Nara Visa, New Mexico",nar,USA,35.95460857,-103.2269,21.8,29.5,16.3,44,29.5,0.82,7,Sunny,EQ
09-08-2024,"M 2.5 - 16 km NW of Portage Creek, Alaska",nar,USA,59.07150857,-157.8832,10.1,11.2,9.5,91,10.8,7.53,3,Light drizzle,EQ
09-08-2024,NORTHERN ALASKA,nar,USA,68.9203,-148.1231,2.2,3.7,0,86,20.5,0.02,1,Overcast,EQ
09-08-2024,CENTRAL ALASKA,nar,USA,63.1921,-153.6369,9.3,10.7,8.3,94,7.9,3.73,3,Light rain shower,EQ
09-08-2024,"M 3.3 - 6 km ENE of Bancroft, Idaho",nar,USA,42.78667524,-111.807,19.5,28.8,11.5,22,26.6,0.05,6,Patchy rain possible,EQ
09-07-2024,"M 4.5 - 51 km SSE of Santiago de Cuba, Cuba",nar,CUB,19.63620857,-75.6481,27,34,20.5,77,13,0.72,7,Patchy rain possible,EQ
09-07-2024,"M 4.0 - 43 km N of Petit Valley, Trinidad and Tobago",nar,TTO,11.14210857,-61.5627,27.4,30.9,25,79,13,2.21,7,Patchy rain possible,EQ
09-07-2024,"ROBLAR Wildfire, San Diego, California",nar,USA,33.43604457,-117.351694,28.4,35.1,22.1,48,18,0,9,Partly cloudy,WF
09-07-2024,"Davis Wildfire, Washoe, Nevada",nar,USA,39.35400857,-119.8275,22.3,29.9,16.3,26,46.8,0,6,Overcast,WF
09-07-2024,"Frog Wildfire, Custer, Idaho",nar,USA,44.13184157,-114.525667,17,27.1,7.7,23,21.2,0,7,Partly cloudy,WF
09-07-2024,SOUTH OF ALASKA,nar,USA,55.7917,-151.381,10.8,12.7,9.4,85,15.1,0,3,Cloudy,EQ
09-07-2024,"Bowman Well Wildfire, Lake, Oregon",nar,USA,43.34489157,-120.737117,21.8,26.9,17.9,28,21.6,0.11,6,Overcast,WF
09-06-2024,OREGON,nar,USA,42.306833,-122.336,19.6,29.3,14.4,39,14.4,1.32,6,Patchy rain possible,EQ
09-06-2024,"M 2.8 - 20 km W of Beaver, Alaska",nar,USA,66.41580857,-147.8472,12.3,17.4,8.4,67,8.6,0,4,Overcast,EQ
09-06-2024,Wildfire in United States 1022094,nar,USA,43.59746578,-121.0691725,23.4,29.4,18.4,20,27.4,0,6,Cloudy,WF
09-09-2024,Flood in Guatemala,nar,GTM,14.68356905,-90.31109873,19,23.2,15.9,90,6.8,7.81,5,Light rain shower,FL
09-06-2024,OREGON,nar,USA,42.535,-123.370833,24.3,35.3,16,40,11.5,0.04,8,Overcast,EQ
09-06-2024,"South Selway Complex Wildfire, Idaho, Idaho",nar,USA,46.07746057,-114.993138,20.4,31.4,11.4,30,16.6,0,8,Sunny,WF
09-06-2024,"M 3.1 - 57 km WNW of Nelson Lagoon, Alaska",nar,USA,56.25980857,-162.0481,9.1,9.4,8.7,95,32,4.79,2,Light rain shower,EQ
09-05-2024,"M 3.6 - Rat Islands, Aleutian Islands, Alaska",nar,USA,50.26860857,177.259,9.5,9.9,9.1,90,29.9,0,2,Cloudy,EQ
09-05-2024,"NEW MADRID, MISSOURI REGION",nar,USA,36.654,-89.528167,25.8,32.2,20.5,53,16.9,0.01,8,Partly cloudy,EQ
09-05-2024,"M 3.3 - 8 km NNW of Avenal, CA",nar,USA,36.11300857,-120.1731667,31.9,42.3,22.4,17,12.6,0,10,Sunny,EQ
09-05-2024,"BIG RIDGE FIRE Wildfire, Walker, Alabama",nar,USA,33.76623077,-87.2011111,22.6,24.7,20.2,71,14.8,1.14,5,Patchy light drizzle,WF
09-04-2024,"M 3.2 - 67 km SSW of Kaktovik, Alaska",nar,USA,69.66260857,-144.5141,7.2,9.2,5.8,84,28.8,0.12,2,Cloudy,EQ
09-04-2024,QUEEN CHARLOTTE ISLANDS REGION,nar,CAN,53.4211,-133.3177,14.4,15.9,13,72,13.3,0,5,Sunny,EQ
09-04-2024,"M 4.0 - 201 km S of Hydaburg, Alaska",nar,CAN,53.47010857,-133.3177,14.4,15.9,13,72,13.3,0,5,Sunny,EQ
09-03-2024,"M 4.4 - 8 km S of San José del Cabo, Mexico",nar,MEX,23.02420857,-109.717,28.8,33.5,25.7,69,16.9,4.8,7,Patchy light drizzle,EQ
